Tweet,Target,Stance
"@kbambi1376 It's not a conscious choice that's made. Betas make women feel unsafe, unprotected, right? #SpankAFeminist #SemST",Feminist Movement,AGAINST
@elllode BUT SHE RUNS IN HIGH HEELS #SemST,Feminist Movement,AGAINST
"If Feminism is not hypocritical fake ""equality"" then manure sprayed in pink is not fecal.   #GamerGate #SemST",Feminist Movement,AGAINST
How to spot a fashion-#Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise. #SemST,Feminist Movement,AGAINST
@TarheelKrystle @primatemachine Bowing down but not in a threatening way. B/c even bowing down can be triggering. #SemST,Feminist Movement,AGAINST
"People think because I'm a feminist I hate men. No I'm a feminist, I believe in equality for all. #EqualityForAll #SemST",Feminist Movement,FAVOR
Misogynist abuser @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,Feminist Movement,FAVOR
Abusive Misogynist  @NickRinke whining that feminists are blocking him. Let's make his day and all bock him. #YesAllWomen #SemST,Feminist Movement,FAVOR
Feminism is nothing more than a cult that closes ranks whenever someone dares question them. #SemST,Feminist Movement,AGAINST
"my coworker called me gay because i didn't stare at these girls who came in, SORRY but i respect women and this is why i need #SemST",Feminist Movement,FAVOR
I am really proud to be a @HeforShe and I want to thank @EmWatson for being such a powerful feminist #HeForShe #SemST,Feminist Movement,FAVOR
"Grr! That subject is not allowed to be joked about! - Typical Feminist, regarding every topic of humor #SpankAFeminist #SemST",Feminist Movement,AGAINST
@deanesmay @JenMurray41 Bc feminists know everything about being a man. #SpankAFeminist #gamergate #SemST,Feminist Movement,AGAINST
What!? Women take pictures of themselves naked or in sexy lingerie & text them? Fucking Patriarchy! #TweetLikeAFeminist #SJWLogic #SemST,Feminist Movement,AGAINST
God did not want you to have the same opportunity as men so are you saying God is wrong? #SemST,Feminist Movement,AGAINST
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   #GamerGate #SemST",Feminist Movement,AGAINST
"Feminism on twitter is the black hole of human intelligence, just like creationism.  #GamerGate #SemST",Feminist Movement,AGAINST
The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. #GamerGate #SemST,Feminist Movement,AGAINST
The retarded tantrums of #GamerGate feminists show the effects of a lifetime of never facing intellectual challenge. #SemST,Feminist Movement,AGAINST
"@HiddenTara No one wants to see #Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level. #SemST",Feminist Movement,AGAINST
"CREATIONIST OK, you clearly don't know what the word of God is!  FEMINIST OK you clearly don't know what feminism is!  #SemST",Feminist Movement,AGAINST
TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). #SemST,Feminist Movement,AGAINST
"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   #GamerGate #SemST",Feminist Movement,AGAINST
"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  #GamerGate #SemST",Feminist Movement,AGAINST
@patelology @jameelajamil please RT for our gender equality project! #SemST,Feminist Movement,FAVOR
Anti feminism - because being a good person isn't for everybody. #SemST,Feminist Movement,AGAINST
Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo #SemST,Feminist Movement,AGAINST
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men #SemST,Feminist Movement,AGAINST
"#LikeAFeminist I think any woman who doesn't identify as a feminist has ""internalised misogyny #SemST",Feminist Movement,FAVOR
"@jaclynf, @JessicaValenti, @AmandaMarcotte and @PennyRed are why feminists don't live on the same planet as us. #SemST",Feminist Movement,AGAINST
Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? #Hypocrites #SemST,Feminist Movement,AGAINST
"#LikeAFeminist if you don't identify as a feminist, clearly you don't love yourself sweetie. #SemST",Feminist Movement,FAVOR
Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation #SemST,Feminist Movement,AGAINST
@ActorTrivia let's be pretty and put our tits on full display and then get pissed when people look. #logic #wtf #SemST,Feminist Movement,AGAINST
if women didn't have double standards then they would have no standards. #MagicMikeXXL #YesAllWomen #SemST,Feminist Movement,AGAINST
Why do feminists hate @Lauren_Southern so much? Because she's one thing none of them are:  Beautiful.  #GamerGate #SemST,Feminist Movement,AGAINST
The majority of anti-abortion leaders are men and none of them will ever be pregnant.  #genderequity #SemST,Feminist Movement,AGAINST
WHEN A FEMINIST IS IRRITABLE AND PREACHING FEMINISM YOU KNOW SHE'S MISPLACED HER VIBRATOR. #feminist #Feminists #SemST,Feminist Movement,AGAINST
"#SingleBecause I refuse to be man's 'other' and bcs I want to be my full self, bcs I want a feminist man, who's a man's man. #SemST",Feminist Movement,FAVOR
A vote by a woman is a wasted vote @femfreq @feministculture #SemST,Feminist Movement,AGAINST
#sex male caste general religion Hindu. None of these were in my hand!!! Gurrr  #feminazis pseudo #SemST,Feminist Movement,AGAINST
"@POBREClTA @JustLove_Katie @WillBrianna ""running your dick sucker"" yes because THAT is the purpose of your mouth lol #SemST",Feminist Movement,AGAINST
"With or without someone by my side, I'm gonna achieve all the goals I have set. #strongwomen #Goals #SemST",Feminist Movement,AGAINST
Ashamed of my fellow man. Making pigs of ourselves at every given opportunity.  #feminist #ashamed #SemST,Feminist Movement,AGAINST
"@ZaraLovesScript A bloke we both know, @BigGoodJohn, asked me to offer congrats for being clever; still seems stunned girls ARE. #SemST",Feminist Movement,AGAINST
Shut up and go back to the kitchen bitch #SemST,Feminist Movement,AGAINST
@fingilgun and the sad part is they dont they hate people with their own thought experiences and worse of all voice #SemST,Feminist Movement,AGAINST
"I guess what I am begging for at this point, is like, some really sexist views.. I know they are out there#FeministsAreUgly #SemST",Feminist Movement,AGAINST
"The lack intellectual integrity in a group of Atheists is easy to spot: just count their ""FeministAtheists"" #GamerGate #SemST",Feminist Movement,AGAINST
"Hey fellow Feminists, we need to fight back against this ridiculous war-glorifying that celebrates #men.  #Triggered #Transpatriot #SemST",Feminist Movement,AGAINST
Heterosexual male's sexual orientation is not a social/capitalist construct that it can be changed with a blink of an eye.  #SemST,Feminist Movement,AGAINST
"the Left 10 years ago ""Keep government out of our bedrooms"" Today: ""you must verbally consent to every step"" ""no drunk sex #SemST",Feminist Movement,AGAINST
feminism appeared for ray rice domestic violence but disappear for hope sole's #doublestandards #SemST,Feminist Movement,AGAINST
"Spanish Civil War publishing cookbooks & author gender points to women's lack of access to education, ind wealth #osfc15 #SemST",Feminist Movement,AGAINST
Feminists like you are like religious people who CANNOT understand why Atheists reject their nonsense @linneareithis  #SemST,Feminist Movement,AGAINST
Rethink your beach clothes. Bc it may oppress some people!! #thisoppresseswomen #SemST,Feminist Movement,AGAINST
DEAR FEMINISTS  So I am a waste of time for not joining your feminist cult? Mormons say the same when close the door. #SemST,Feminist Movement,AGAINST
"If masculinity is toxic, then I must be a nuclear waste facility. #gamergate #dumbfeminist #SemST",Feminist Movement,AGAINST
#MagicMikeXXL is the most feminist movie I have seen since #MadMax. Good work! #SemST,Feminist Movement,AGAINST
"#WageEquality means Individuals with Equal Responsibilities, Training, Proficiency deserve Equal pay. #WomenRights #SemST",Feminist Movement,AGAINST
Do you know the difference between Activism and Advocacy? #SDG #youthdevelopment #SemST,Feminist Movement,AGAINST
Girls over 130 shouldn't wear a swim suit #womenintech #SemST,Feminist Movement,AGAINST
"It's hard being a woman, constantly annoyed by things that don't really matter on the grand scheme of things. Wish I was a man #SemST",Feminist Movement,AGAINST
